landmark_id,landmark_name,address,image_path,file_name,areaId
403,국립서울현충원_임시정부요인묘역,서울특별시 동작구 동작동 222-4,국립서울현충원_임정묘역_003_41765630.jpg,국립서울현충원_임정묘역_003_41765630.jpg,15
404,국립서울현충원_장군제3묘역,서울특별시 동작구 동작동 222-4,국립서울현충원_장군제3묘역_001_42609486.jpg,국립서울현충원_장군제3묘역_001_42609486.jpg,15
405,국립서울현충원_재일학도의용군전몰용사위령비,서울특별시 동작구 동작동 224-3,국립서울현충원_재일학도의용군전몰용사위령비_001_42609668.jpg,국립서울현충원_재일학도의용군전몰용사위령비_001_42609668.jpg,15
406,국립서울현충원_충성분수대,서울특별시 동작구 동작동 209-8,국립서울현충원_충성분수대_001_41784197.jpg,국립서울현충원_충성분수대_001_41784197.jpg,15
407,국립서울현충원_충혼당,서울특별시 동작구 동작동 222-4,국립서울현충원_충혼당_001_42609793.jpg,국립서울현충원_충혼당_001_42609793.jpg,15
408,국립서울현충원_충혼승천상,서울특별시 동작구 동작동 194-1,국립서울현충원_충혼승천상_001_41784453.jpg,국립서울현충원_충혼승천상_001_41784453.jpg,15
409,국립서울현충원_포병위령충혼비,서울특별시 동작구 동작동 133,국립서울현충원_포병위령충혼비_001_41767992.jpg,국립서울현충원_포병위령충혼비_001_41767992.jpg,15
410,국립서울현충원_학도의용군무명용사탑,서울특별시 동작구 동작동 225-4,국립서울현충원_학도의용군무명용사탑_001_42609918.jpg,국립서울현충원_학도의용군무명용사탑_001_42609918.jpg,15
411,국립서울현충원_현충관,서울특별시 동작구 동작동 산41-2,국립서울현충원_현충관_001_41784730.jpg,국립서울현충원_현충관_001_41784730.jpg,15
412,국립서울현충원_현충문,서울특별시 동작구 동작동 산41-2,국립서울현충원_현충문_001_42610046.jpg,국립서울현충원_현충문_001_42610046.jpg,15
413,국립서울현충원_호국전시관,서울특별시 동작구 동작동 산41-2,국립서울현충원_호국전시관_002_41784997.jpg,국립서울현충원_호국전시관_002_41784997.jpg,15
414,국립서울현충원_호국종,서울특별시 동작구 동작동 214-2,국립서울현충원_호국종_002_48237956.jpg,국립서울현충원_호국종_002_48237956.jpg,15
415,국립어린이청소년도서관,서울특별시 강남구 역삼동 635-1,국립어린이청소년도서관(강남구)_001_39818033.jpg,국립어린이청소년도서관(강남구)_001_39818033.jpg,9
416,국립예술단체공연연습장,서울특별시 서초구 서초동 산130-24,국립예술단 연습장_001_41414601.jpg,국립예술단 연습장_001_41414601.jpg,10
417,국립중앙도서관,서울특별시 서초구 반포동 산60-1,국립중앙도서관_001_33028300.JPG,국립중앙도서관_001_33028300.JPG,10
418,국립중앙박물관,서울특별시 용산구 서빙고로 137,국립중앙박물관_001_33645493.JPG,국립중앙박물관_001_33645493.JPG,13
419,국립중앙박물관극장용,서울특별시 용산구 용산동6가 11-426,국립중앙박물관극장용_001_40043079.jpg,국립중앙박물관극장용_001_40043079.jpg,13
420,국립한글박물관,서울특별시 용산구 서빙고로 139,국립_한글_박물관_001_33731656.JPG,국립_한글_박물관_001_33731656.JPG,13
421,국립항공박물관,서울특별시 강서구 공항동 1373-5,국립항공박물관_001_34610177.jpg,국립항공박물관_001_34610177.jpg,18
422,국립현대미술관,서울특별시 종로구 소격동 165,국립현대미술관_001_43022902.jpg,국립현대미술관_001_43022902.jpg,1
423,국립현대미술관창동레지던시,서울특별시 도봉구 창동 601-107,국립현대미술관 창동레지던시_002_42752071.jpg,국립현대미술관 창동레지던시_002_42752071.jpg,20
424,국민대학교,서울특별시 성북구 정릉동 861-1,국민대학교_001_33762233.JPG,국민대학교_001_33762233.JPG,21
425,국민대학교_GRANDEFLORE,서울특별시 성북구 정릉동 861-1,국민대 그랜드플로어_001_36130458.jpg,국민대 그랜드플로어_001_36130458.jpg,21
426,국민대학교_MR.Doctor,서울특별시 성북구 정릉동 861-1,국민대 미스터닥터_001_36131706.jpg,국민대 미스터닥터_001_36131706.jpg,21
427,국민대학교_경상관,서울특별시 성북구 정릉동 861-1,국민대 경상관_001_36128231.jpg,국민대 경상관_001_36128231.jpg,21
428,국민대학교_경영관,서울특별시 성북구 정릉동 861-1,국민대 경영관_001_36129032.jpg,국민대 경영관_001_36129032.jpg,21
429,국민대학교_공학관,서울특별시 성북구 정릉동 861-1,국민대학교 공학관_001_34744562.jpg,국민대학교 공학관_001_34744562.jpg,21
430,국민대학교_국제관,서울특별시 성북구 정릉동 861-1,국민대 국제관_001_36129777.jpg,국민대 국제관_001_36129777.jpg,21
431,국민대학교_글로벌센터,서울특별시 성북구 정릉동 산1-255,국민대 글로벌센터_001_36131036.jpg,국민대 글로벌센터_001_36131036.jpg,21
432,국민대학교_명원민속관,서울특별시 성북구 정릉동 855-2,국민대 영민민속관_001_35182473.jpg,국민대 영민민속관_001_35182473.jpg,21
433,국민대학교_미랑관,서울특별시 성북구 정릉동 855-2,국민대학교 미랑관_001_36265421.jpg,국민대학교 미랑관_001_36265421.jpg,21
434,국민대학교_미래관,서울특별시 성북구 정릉동 855-2,국민대학교 미래관_001_34744879.jpg,국민대학교 미래관_001_34744879.jpg,21
435,국민대학교_법학관,서울특별시 성북구 정릉동 861-1,국민대 법학관_001_35180483.jpg,국민대 법학관_001_35180483.jpg,21
436,국민대학교_본부관,서울특별시 성북구 정릉동 861-1,국민대학교 본부관_002_34745319.jpg,국민대학교 본부관_002_34745319.jpg,21
437,국민대학교_북악관,서울특별시 성북구 정릉동 861-1,국민대학교 북악관_001_34745667.jpg,국민대학교 북악관_001_34745667.jpg,21
438,국민대학교_산학협력관,서울특별시 성북구 정릉동 861-1,국민대 산학협력관_001_35181026.jpg,국민대 산학협력관_001_35181026.jpg,21
439,국민대학교_성곡도서관,서울특별시 성북구 정릉동 861-1,국민대 성곡도서관_001_35181579.jpg,국민대 성곡도서관_001_35181579.jpg,21
440,국민대학교_성곡동상,서울특별시 성북구 정릉동 861-1,국민대 성곡동상_001_35182092.jpg,국민대 성곡동상_001_35182092.jpg,21
441,국민대학교_영빈관,서울특별시 성북구 정릉동 853-3,국민대학교 영빈관_001_36266179.jpg,국민대학교 영빈관_001_36266179.jpg,21
442,국민대학교_예술관,서울특별시 성북구 정릉동 861-1,국민대학교 예술관_001_34746579.jpg,국민대학교 예술관_001_34746579.jpg,21
443,국민대학교_용두리,서울특별시 성북구 정릉동 861-1,국민대학교 용두리_001_34746856.jpg,국민대학교 용두리_001_34746856.jpg,21
444,국민대학교_조형관,서울특별시 성북구 정릉동 861-1,국민대학교 조형대_001_34747200.jpg,국민대학교 조형대_001_34747200.jpg,21
445,국민대학교_종합복지관,서울특별시 성북구 정릉동 861-1,국민대학교 종합복지관_001_34747522.jpg,국민대학교 종합복지관_001_34747522.jpg,21
446,국민대학교_체육관,서울특별시 성북구 정릉동 861-1,국민대학교 체육관_001_36266610.jpg,국민대학교 체육관_001_36266610.jpg,21
447,국민대학교_콘서트홀,서울특별시 성북구 정릉동 861-1,국민대학교 콘서트홀_001_34747823.jpg,국민대학교 콘서트홀_001_34747823.jpg,21
448,국민대학교_혜랑관,서울특별시 성북구 정릉동 861-1,국민대학교 혜랑관_001_36266992.jpg,국민대학교 혜랑관_001_36266992.jpg,21
449,국민대학교성곡도서관,서울특별시 성북구 정릉로 77 국민대학교,국민대학교 성북도서관_001_42925934.jpg,국민대학교 성북도서관_001_42925934.jpg,21
450,국제선센터,서울특별시 양천구 신정동 319-11,"양천문화원, 양천문화회관,국제선센터, 나무마을목공방 _001_43023105.jpg","양천문화원, 양천문화회관,국제선센터, 나무마을목공방 _001_43023105.jpg",3
451,국제예술대학교,서울특별시 강남구 도산대로30길 47 국제예술대학교,국제예술대학교_001_35274885.jpg,국제예술대학교_001_35274885.jpg,9
452,국토발전전시관,서울특별시 중구 정동길 18,국토발전전시관_005_38829175.JPG,국토발전전시관_005_38829175.JPG,11
453,국회의사당,서울특별시 영등포구 의사당대로 1,국회_의사당_001_33052041.JPG,국회_의사당_001_33052041.JPG,7
454,국회의사당_국회의정관,서울특별시 영등포구 여의도동 1,국회의사당_국회의정관_001_41451209.jpg,국회의사당_국회의정관_001_41451209.jpg,7
455,국회의사당_국회헌정기념관,서울특별시 영등포구 여의도동 1,국회의사당_국회헌정기념관_001_41451545.jpg,국회의사당_국회헌정기념관_001_41451545.jpg,7
456,국회의사당_식물원,서울특별시 영등포구 여의도동 1,국회의사당_식물원_001_35380676.jpg,국회의사당_식물원_001_35380676.jpg,7
457,국회의사당_제2의원회관,서울특별시 영등포구 여의도동 1,국회의사당_제2의원회관_001_41451894.jpg,국회의사당_제2의원회관_001_41451894.jpg,7
458,군자교사거리,서울특별시 광진구 군자동,군자교사거리_001_0.jpg,군자교사거리_001_0.jpg,2
459,군자역,서울특별시 광진구 천호대로 550,군자역_001_35182903.jpg,군자역_001_35182903.jpg,2
460,그랜드워커힐서울,서울특별시 광진구 워커힐로 177,그랜드워커힐서울_001_38292340.jpg,그랜드워커힐서울_001_38292340.jpg,2
461,그랜드하얏트서울,서울특별시 용산구 소월로 322,그랜드_하얏트_서울_001_33798330.JPG,그랜드_하얏트_서울_001_33798330.JPG,13
462,그레뱅뮤지엄,서울특별시 중구 을지로1가 63,50개_그레뱅뮤지엄_001_38953182.jpg,50개_그레뱅뮤지엄_001_38953182.jpg,11
463,극락사,서울특별시 중랑구 망우동 73-10,서울중랑구-극락사_001_41386001.jpg,서울중랑구-극락사_001_41386001.jpg,24
464,근현대사기념관,서울특별시 강북구 수유동 산73-23,근현대사기념관_001_40840353.jpg,근현대사기념관_001_40840353.jpg,6
465,금강아산병원,서울특별시 용산구 이촌로 318,금강아산병원_002_37994033.JPG,금강아산병원_002_37994033.JPG,13
466,금나래아트홀,서울특별시 금천구 시흥동 1020,감로천생태공원_001_40957040.JPG,감로천생태공원_001_40957040.JPG,16
467,금나래아트홀도서관,서울특별시 금천구 시흥1동 1020,감로천생태공원_003_40956600.JPG,감로천생태공원_003_40956600.JPG,16
468,금나래중앙공원,서울특별시 금천구 독산동,감로천생태공원_001_40955685.JPG,감로천생태공원_001_40955685.JPG,16
469,금남시장,서울특별시 성동구 독서당로 303-7,15개_금남시장_001_38829838.jpg,15개_금남시장_001_38829838.jpg,25
470,금암기적비,서울특별시 은평구 진관동,금암기적비_001_33372215.JPG,금암기적비_001_33372215.JPG,12
471,금암문화공원,서울특별시 은평구 진관동,금암문화공원_001_0.jpg,금암문화공원_001_0.jpg,12
472,금천3동행정복지센터,서울특별시 금천구 독산로 317 B동,금천3동 행정복지센터_001_35159976.JPG,금천3동 행정복지센터_001_35159976.JPG,16
473,금천구립가산도서관,서울특별시 금천구 가산동 235-3,감로천생태공원_001_40952969.JPG,감로천생태공원_001_40952969.JPG,16
474,금천구립독산도서관,서울특별시 금천구 독산동 375-2,감로천생태공원_001_40958307.JPG,감로천생태공원_001_40958307.JPG,16
475,금천구청,서울특별시 금천구 시흥대로73길 70 금천구 종합청사,감로천생태공원_001_40956151.JPG,감로천생태공원_001_40956151.JPG,16
476,금천문화예술정보학교,서울특별시 금천구 남부순환로126길 25 금천문화예술정보학교,별빛남문시장_001_41051298.JPG,별빛남문시장_001_41051298.JPG,16
477,금천문화원,서울특별시 금천구 시흥대로38길 61(시흥동),감로천생태공원_001_40957877.JPG,감로천생태공원_001_40957877.JPG,16
478,금천폭포공원,서울특별시 금천구 시흥대로38길 61 금천문화원,감로천생태공원_001_40906761.JPG,감로천생태공원_001_40906761.JPG,16
479,기아대교,서울특별시 금천구 시흥동,가야대교_001_34001187.JPG,가야대교_001_34001187.JPG,16
480,긱라이브하우스,서울특별시 마포구 동교동 185-10,긱라이브하우스_001_37373805.jpg,긱라이브하우스_001_37373805.jpg,8
481,길동복조리시장,서울특별시 강동구 길동 400,(강동구)길동복조리시장_001_42032160.jpg,(강동구)길동복조리시장_001_42032160.jpg,17
482,길동사거리,서울특별시 강동구 성내동,길동사거리_002_0.jpg,길동사거리_002_0.jpg,17
483,길동생태공원,서울특별시 강동구 길동 476,길동생태공원_001_39634370.JPG,길동생태공원_001_39634370.JPG,17
484,길마어린이공원,서울특별시 은평구 갈현동474-1,길마어린이공원_001_0.jpg,길마어린이공원_001_0.jpg,12
485,길상사,서울특별시 성북구 성북동 321-3,길상사_001_37454158.jpg,길상사_001_37454158.jpg,21
486,길음뉴타운11단지롯데캐슬골든힐스,서울특별시 성북구 서경로 60,길음뉴타운11단지롯데캐슬골든힐스_001_0.jpg,길음뉴타운11단지롯데캐슬골든힐스_001_0.jpg,21
487,길음뉴타운e편한세상4단지아파트,서울특별시 성북구 길음로 118,길음뉴타운e편한세상4단지아파트_001_0.jpg,길음뉴타운e편한세상4단지아파트_001_0.jpg,21
488,길음뉴타운동부센트레빌아파트,서울특별시 성북구 숭인로2길 61,길음뉴타운동부센트레빌아파트_001_0.jpg,길음뉴타운동부센트레빌아파트_001_0.jpg,21
489,길음뉴타운래미안5단지아파트,서울특별시 성북구 길음로 74,길음뉴타운래미안5단지아파트_002_0.jpg,길음뉴타운래미안5단지아파트_002_0.jpg,21
490,길음뉴타운래미안6단지아파트,서울특별시 성북구 길음로 16,길음뉴타운래미안6단지아파트_001_0.jpg,길음뉴타운래미안6단지아파트_001_0.jpg,21
491,길음뉴타운래미안8단지아파트,서울특별시 성북구 길음로 33,길음뉴타운래미안8단지아파트_001_0.jpg,길음뉴타운래미안8단지아파트_001_0.jpg,21
492,길음뉴타운래미안9단지아파트,서울특별시 성북구 길음로9길 50,길음뉴타운래미안9단지아파트_001_0.jpg,길음뉴타운래미안9단지아파트_001_0.jpg,21
493,길음뉴타운푸르지오2단지아파트,서울특별시 성북구 길음로 119,길음뉴타운푸르지오2단지아파트_001_0.jpg,길음뉴타운푸르지오2단지아파트_001_0.jpg,21
494,길음뉴타운푸르지오3단지아파트,서울특별시 성북구 길음로13길 39,길음뉴타운푸르지오3단지아파트_001_0.jpg,길음뉴타운푸르지오3단지아파트_001_0.jpg,21
495,길음래미안1단지아파트,서울특별시 성북구 길음로9길 40,길음래미안1단지아파트_001_0.jpg,길음래미안1단지아파트_001_0.jpg,21
496,길음시장,서울특별시 성북구 길음동 535-8,20개_길음시장_001_38701156.jpg,20개_길음시장_001_38701156.jpg,21
497,길음태영데시앙아파트,서울특별시 성북구 서경로 28,길음태영데시앙아파트_001_0.jpg,길음태영데시앙아파트_001_0.jpg,21
498,김대중도서관,서울특별시 마포구 동교동 178-9,연세대학교 김대중도서관_001_34801685.jpg,연세대학교 김대중도서관_001_34801685.jpg,8
499,김리아갤러리,서울특별시 강남구 선릉로148길 48-1(청담동),김리아갤러리_001_36944937.jpg,김리아갤러리_001_36944937.jpg,9
500,김세중미술관,서울특별시 용산구 효창원로70길 35,김세중미술관_001_38788530.JPG,김세중미술관_001_38788530.JPG,13
501,김수영문학관,서울특별시 도봉구 방학동 498-31,서울시   도봉구   김수영 문학관_20201026_001_35183336.jpg,서울시   도봉구   김수영 문학관_20201026_001_35183336.jpg,20
502,김옥길기념관,서울특별시 서대문구 대신동 92,김옥길기념관_021_43023530.jpg,김옥길기념관_021_43023530.jpg,5
503,김포국제공항,서울특별시 강서구 하늘길 38,김포국제공항_001_33471320.JPG,김포국제공항_001_33471320.JPG,18
504,김현주갤러리,서울특별시 종로구 삼청로7길 19-9(팔판동),김현주갤러리_001_36668988.jpg,김현주갤러리_001_36668988.jpg,1
505,김희수아트센터,서울특별시 동대문구 청량리동 206-46,20개_김희수아트센터_001_38701427.jpg,20개_김희수아트센터_001_38701427.jpg,19
506,까치산시장,서울특별시 강서구 화곡동 342-16,까치산시장_001_42673799.jpg,까치산시장_001_42673799.jpg,18
507,깔깔거리,서울특별시 구로구 구로동,감로천생태공원_001_40949734.JPG,감로천생태공원_001_40949734.JPG,4
508,꿈꾸는어린이도서관,서울특별시 강서구 염창동 281-25,꿈꾸는어린이도서관_001_32121687.JPG,꿈꾸는어린이도서관_001_32121687.JPG,18
509,꿈의숲대명루첸,서울특별시 성북구 월계로36길 27,꿈의숲대명루첸_001_0.jpg,꿈의숲대명루첸_001_0.jpg,21
510,꿈의숲아이파크,서울특별시 성북구 돌곶이로40길 46(장위동),꿈의숲아이파크_001_0.jpg,꿈의숲아이파크_001_0.jpg,21
511,꿈의숲아트센터,서울특별시 강북구 번동 90,꿈의 숲 아트센터_001_34733702.JPG,꿈의 숲 아트센터_001_34733702.JPG,6
512,꿈의숲코오롱하늘채아파트,서울특별시 성북구 돌곶이로 220,꿈의숲코오롱하늘채아파트_002_0.jpg,꿈의숲코오롱하늘채아파트_002_0.jpg,21
513,꿈의숲푸르지오,서울특별시 성북구 오패산로16가길 40,꿈의숲푸르지오_001_0.jpg,꿈의숲푸르지오_001_0.jpg,21
514,나무마을목공방,서울특별시 양천구 목동서로 159-2(목동),"양천문화원, 양천문화회관,국제선센터, 나무마을목공방 _013_41416051.jpg","양천문화원, 양천문화회관,국제선센터, 나무마을목공방 _013_41416051.jpg",3
515,낙산공원,서울특별시 종로구 동숭동 산2-10,낙산공원_002_31615470.JPG,낙산공원_002_31615470.JPG,1
516,낙산공원_낙산정,서울특별시 종로구 동숭동 50-111,낙산공원 낙산정_001_41288313.JPG,낙산공원 낙산정_001_41288313.JPG,1
517,낙산공원_놀이마당,서울특별시 종로구 동숭동 50-111,낙산공원 놀이광장_001_41330835.JPG,낙산공원 놀이광장_001_41330835.JPG,1
518,낙산공원_전시관,서울특별시 종로구 동숭동 50-111,낙산공원 전시관_001_41331163.JPG,낙산공원 전시관_001_41331163.JPG,1
519,낙산공원_제1전망광장,서울특별시 종로구 동숭동 50-111,낙산공원_제1전망광장_004_38292890.jpg,낙산공원_제1전망광장_004_38292890.jpg,1
520,낙산공원_제2전망광장,서울특별시 종로구 동숭동 50-111,낙산공원_제2전망광장_001_38293337.jpg,낙산공원_제2전망광장_001_38293337.jpg,1
521,낙산공원_제3전망광장,서울특별시 종로구 동숭동 50-111,낙산공원제3전망광장_001_41332216.JPG,낙산공원제3전망광장_001_41332216.JPG,1
522,낙산공원_중앙광장,서울특별시 종로구 동숭동 50-111,낙산공원_중앙광장_001_38293713.jpg,낙산공원_중앙광장_001_38293713.jpg,1
523,낙산묘각사,서울특별시 종로구 종로63가길 31,낙산_묘각사_001_33631383.JPG,낙산_묘각사_001_33631383.JPG,1
524,낙성대공원,서울특별시 관악구 봉천동 228,낙성대공원001_39233062.jpg,낙성대공원001_39233062.jpg,23
525,낙원시장,서울특별시 종로구 낙원동 288,낙원시장_001_34734514.jpg,낙원시장_001_34734514.jpg,1
526,난지수변생태학습센터,서울특별시 마포구 상암동 481-220,난지수변생태학습센터_001_35306761.JPEG,난지수변생태학습센터_001_35306761.JPEG,8
527,난지천공원,서울특별시 마포구 상암동 1538,난지천공원_001_35307128.JPEG,난지천공원_001_35307128.JPEG,8
528,난지천공원_난지잔디광장,서울특별시 마포구 상암동 1538,난지천공원_난지잔디광장_001_38084230.jpg,난지천공원_난지잔디광장_001_38084230.jpg,8
529,난지천공원_오리연못,서울특별시 마포구 상암동 1538,난지천공원_오리연못_001_35307727.JPEG,난지천공원_오리연못_001_35307727.JPEG,8
530,난지천공원_유아놀이터,서울특별시 마포구 상암동 1538,난지천공원_유아놀이터_001_35401608.JPEG,난지천공원_유아놀이터_001_35401608.JPEG,8
531,난지천공원_테마놀이터,서울특별시 마포구 상암동 1538,난지천공원_테마놀이터_001_35308008.JPEG,난지천공원_테마놀이터_001_35308008.JPEG,8
532,난지캠핑장,서울특별시 마포구 상암동 495-81,난지캠핑장_001_40685072.jpg,난지캠핑장_001_40685072.jpg,8
533,난지한강공원_거울분수,서울특별시 마포구 상암동 1536-1,난지한강공원_거울분수_005_35308345.JPEG,난지한강공원_거울분수_005_35308345.JPEG,8
534,난지한강공원_생태섬,서울특별시 마포구 상암동 482-329,난지한강공원_생태섬_001_35308761.JPEG,난지한강공원_생태섬_001_35308761.JPEG,8
535,난지한강공원_생태습지원,서울특별시 마포구 상암동 482-314,난지한강공원_생태습지원_001_35309145.JPEG,난지한강공원_생태습지원_001_35309145.JPEG,8
536,난지한강공원_익스트림장,서울특별시 마포구 상암동 482-164,난지 한강공원_익스트림장_001_35306188.JPEG,난지 한강공원_익스트림장_001_35306188.JPEG,8
537,난지한강공원_잔디마당,서울특별시 마포구 상암동 482-220,난지한강공원_잔디마당_001_35309621.JPEG,난지한강공원_잔디마당_001_35309621.JPEG,8
538,난지한강공원_젊음의광장,서울특별시 마포구 상암동 482-132,난지한강공원_젊음의광장_001_35310002.JPEG,난지한강공원_젊음의광장_001_35310002.JPEG,8
539,난지한강공원_정수원,서울특별시 마포구 상암동 482-168,난지 한강공원_정수원_001_35306467.JPEG,난지 한강공원_정수원_001_35306467.JPEG,8
540,난지한강공원_폐쇄형늪지,서울특별시 마포구 상암동 482-334,난지한강공원_폐쇄형늪지_001_35310400.JPEG,난지한강공원_폐쇄형늪지_001_35310400.JPEG,8
541,남가좌새롬어린이도서관,서울특별시 서대문구 남가좌2동 342-34,남가좌새롬어린이도서관_001_33151671.JPG,남가좌새롬어린이도서관_001_33151671.JPG,5
542,남구로시장,서울특별시 구로구 구로동 741-27,감로천생태공원_001_40960043.JPG,감로천생태공원_001_40960043.JPG,4
543,남대문시장,서울특별시 중구 남창동 49-1,50개_남대문시장_002_39041091.jpg,50개_남대문시장_002_39041091.jpg,11
544,남도어린이공원,서울특별시 양천구 신월4동 426-4,남도어린이공원_001_36267388.jpg,남도어린이공원_001_36267388.jpg,3
545,남부골목시장,서울특별시 강서구 화곡동 943-7,남부골목시장_001_42674001.jpg,남부골목시장_001_42674001.jpg,18
546,남산골한옥마을,서울특별시 중구 퇴계로34길 28,남산골_한옥마을_001_32002447.JPG,남산골_한옥마을_001_32002447.JPG,11
547,남산공원_남산전시관,서울특별시 용산구 이태원동 258-148,남산공원_남산전시관_001_43162913.jpg,남산공원_남산전시관_001_43162913.jpg,13
548,남산공원_백범김구선생상,서울특별시 중구 회현동1가 100-115,남산공원_백범김구선생상_001_37912211.JPG,남산공원_백범김구선생상_001_37912211.JPG,11
549,남산공원_이시영선생상,서울특별시 중구 회현동1가 산1-2,남산공원_이시영선생상_002_38477323.JPG,남산공원_이시영선생상_002_38477323.JPG,11
550,남산공원_호현당,서울특별시 중구 회현동1가 산1-44,남산공원_호현당_002_37912484.JPG,남산공원_호현당_002_37912484.JPG,11
551,남산대림아파트,서울특별시 용산구 녹사평대로 254,남산대림아파트_001_0.jpg,남산대림아파트_001_0.jpg,13
552,남산도서관,서울특별시 용산구 후암동 30-84,남산도서관_001_31583795.JPG,남산도서관_001_31583795.JPG,13
553,남산야외식물원,서울특별시 용산구 이태원동 258-148,남산 야외식물원_001_41452213.JPG,남산 야외식물원_001_41452213.JPG,13
554,남산예술센터,서울특별시 중구 예장동 8-19,남산예술센터_001_37912785.JPG,남산예술센터_001_37912785.JPG,11
555,남산타운문화체육센터,서울특별시 중구 신당동 844-1,남산타운문화체육센터_001_48230813.JPG,남산타운문화체육센터_001_48230813.JPG,11
556,남성시장,서울특별시 동작구 사당동 88-3,동작구 남성시장_001_36206520.jpg,동작구 남성시장_001_36206520.jpg,15
557,남영동먹자골목,서울특별시 용산구 남영동 2,남영동 먹자골목_003_40428410.jpg,남영동 먹자골목_003_40428410.jpg,13
558,남이장군사당제,서울특별시 용산구 용문동 106,남이장군사당제_001_36669378.jpg,남이장군사당제_001_36669378.jpg,13
559,남평화상가,서울특별시 중구 신당동 772,50개_남평화상가_001_40313258.jpg,50개_남평화상가_001_40313258.jpg,11
560,남현교회,서울특별시 구로구 경인로 346,남현교회_001_36267741.jpg,남현교회_001_36267741.jpg,4
561,너나들이센터,서울특별시 은평구 연서로50길 10 너나들이센터,너나들이센터_001_37659122.jpg,너나들이센터_001_37659122.jpg,12
562,노들나루공원,서울특별시 동작구 노량진로 247 본동시민공원,노들나루공원_001_43197955.JPG,노들나루공원_001_43197955.JPG,15
563,노들섬,서울특별시 용산구 이촌동 302-146,노들섬_003_32565604.JPG,노들섬_003_32565604.JPG,13
564,노들소공원,서울특별시 구로구 고척동,노들소공원_001_0.jpg,노들소공원_001_0.jpg,4
565,노량진수산물도매시장,서울특별시 동작구 노량진동 13-6,노량진_수산물_도매시장_001_31385440.JPG,노량진_수산물_도매시장_001_31385440.JPG,15
566,노룬산골목시장,서울특별시 광진구 자양동 44-22,[중랑&광진]노룬산골목시장_001_38830349.jpg,[중랑&광진]노룬산골목시장_001_38830349.jpg,2
567,노보텔스위트앰배서더서울용산,서울특별시 용산구 청파로20길 95 서울드래곤시티,노보텔_스위트_앰배서더_서울_용산_001_32146416.JPG,노보텔_스위트_앰배서더_서울_용산_001_32146416.JPG,13
568,노보텔앰배서더서울동대문호텔,서울특별시 중구 을지로 238,노보텔_앰배서더_서울_동대문_호텔_001_33327249.JPG,노보텔_앰배서더_서울_동대문_호텔_001_33327249.JPG,11
569,노보텔엠배서더독산,서울특별시 금천구 시흥대로 378 노보텔앰배서더,감로천생태공원_001_40954316.JPG,감로천생태공원_001_40954316.JPG,16
570,노원구민체육센터,서울특별시 노원구 중계동 360-18,서울시   노원구   노원구민체육센터_20201027_009_36145045.jpg,서울시   노원구   노원구민체육센터_20201027_009_36145045.jpg,22
571,노원구청,서울특별시 노원구 노해로 437 노원구청,노원구청_001_33883886.JPG,노원구청_001_33883886.JPG,22
572,노원마들스타디움,서울특별시 노원구 덕릉로 450 ,노원마들스타디움_001_0.JPG,노원마들스타디움_001_0.JPG,22
573,노원문화예술회관,서울특별시 노원구 중계동 364-3,서울시   노원구   노원문화예술회관_20201027_001_36207722.jpg,서울시   노원구   노원문화예술회관_20201027_001_36207722.jpg,22
574,노원문화원,서울특별시 노원구 동일로197길 24(공릉동),서울시   노원구   노원문화원_20201027_001_36208005.jpg,서울시   노원구   노원문화원_20201027_001_36208005.jpg,22
575,노원사회적경제지원센터,서울특별시 노원구 동일로174길 27,노원사회적경제지원센터_001_38803084.jpg,노원사회적경제지원센터_001_38803084.jpg,22
576,노원소방서,서울특별시 노원구 한글비석로1길 8 노원소방서/하계119안전센터,노원소방서_001_35023383.jpg,노원소방서_001_35023383.jpg,22
577,노원어린이도서관,서울특별시 노원구 한글비석로 346 노원구어린이도서관,노원어린이도서관_002_38803544.jpg,노원어린이도서관_002_38803544.jpg,22
578,노원우주학교,서울특별시 노원구 동일로205길 13,노원우주학교_001_38804065.jpg,노원우주학교_001_38804065.jpg,22
579,노원을지대학교병원,서울특별시 노원구 하계동 280-1,서울노원구-노원을지대학교병원_002_42871952.jpg,서울노원구-노원을지대학교병원_002_42871952.jpg,22
580,노원을지대학교병원_모자보건센터,서울특별시 노원구 하계동 190-1,노원을지대학교병원_모자보건센터_001_41254610.jpg,노원을지대학교병원_모자보건센터_001_41254610.jpg,22
581,노원을지대학교병원_연구동,서울특별시 노원구 하계동 279-8,노원을지대학교병원_연구동_001_41255024.jpg,노원을지대학교병원_연구동_001_41255024.jpg,22
582,노원을지대학교병원_응급실,서울특별시 노원구 하계동 280-1,노원을지대학교병원_응급실_001_41255454.jpg,노원을지대학교병원_응급실_001_41255454.jpg,22
583,노원을지대학교병원_제1별관,서울특별시 노원구 하계동 279-5,노원을지대학교병원_제1별관_001_41255920.jpg,노원을지대학교병원_제1별관_001_41255920.jpg,22
584,노원정보도서관,서울특별시 노원구 상계동 686,노원정보도서관_001_33879663.JPG,노원정보도서관_001_33879663.JPG,22
585,노원청소년수련관,서울특별시 노원구 상계동 772,서울시   노원구   노원청소년수련관_20201027_001_36208462.jpg,서울시   노원구   노원청소년수련관_20201027_001_36208462.jpg,22
586,노원청소년직업체험센터,서울특별시 노원구 노원로16길 16,노원청소년직업체험센터_002_35023769.jpg,노원청소년직업체험센터_002_35023769.jpg,22
